2014 Research Excellence Framework Results,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Quality profiles for all submissions,,,,,,,,,,,,,,,
"Note: In this table, joint submissions are shown split by their constituent institutions.",,,,,,,,,,,,,,,
UKPRN,Institution,SortOrder,MainPanel,UOA,UnitOfAssessment,msubId,MultipleSubmission,JointSubmission,Profile,StaffFte,FourStar,ThreeStar,TwoStar,OneStar,Unclassified
10006842,University of Liverpool,820,C,17,"Geography, Environmental Studies and Archaeology",B,Archaeology,,Environment,16.00,25.0,62.5,12.5,0.0,0.0
10006842,University of Liverpool,820,C,17,"Geography, Environmental Studies and Archaeology",B,Archaeology,,Overall,16.00,31,45,24,0,0
10006842,University of Liverpool,820,C,19,Business and Management Studies, ,,,Outputs,45.15,8.9,52.2,36.4,1.9,0.6
10006842,University of Liverpool,820,C,19,Business and Management Studies, ,,,Impact,45.15,56.7,43.3,0.0,0.0,0.0
10006842,University of Liverpool,820,C,19,Business and Management Studies, ,,,Environment,45.15,25.0,62.5,12.5,0.0,0.0
10006842,University of Liverpool,820,C,19,Business and Management Studies, ,,,Overall,45.15,21,52,25,2,0
10006842,University of Liverpool,820,C,20,Law, ,,,Outputs,20.00,16.7,56.2,25.0,2.1,0.0
10006842,University of Liverpool,820,C,20,Law, ,,,Impact,20.00,0.0,100.0,0.0,0.0,0.0
10006842,University of Liverpool,820,C,20,Law, ,,,Environment,20.00,0.0,87.5,12.5,0.0,0.0
10006842,University of Liverpool,820,C,20,Law, ,,,Overall,20.00,11,70,18,1,0
10006842,University of Liverpool,820,C,21,Politics and International Studies, ,,,Outputs,5.00,15.0,20.0,45.0,20.0,0.0
10006842,University of Liverpool,820,C,21,Politics and International Studies, ,,,Impact,5.00,50.0,10.0,20.0,20.0,0.0
10006842,University of Liverpool,820,C,21,Politics and International Studies, ,,,Environment,5.00,0.0,25.0,75.0,0.0,0.0
10006842,University of Liverpool,820,C,21,Politics and International Studies, ,,,Overall,5.00,20,19,44,17,0
10006842,University of Liverpool,820,C,22,Social Work and Social Policy, ,,,Outputs,18.00,12.9,56.5,30.6,0.0,0.0
10006842,University of Liverpool,820,C,22,Social Work and Social Policy, ,,,Impact,18.00,26.7,73.3,0.0,0.0,0.0
10006842,University of Liverpool,820,C,22,Social Work and Social Policy, ,,,Environment,18.00,0.0,62.5,37.5,0.0,0.0
10006842,University of Liverpool,820,C,22,Social Work and Social Policy, ,,,Overall,18.00,14,60,26,0,0
10006842,University of Liverpool,820,D,28,Modern Languages and Linguistics, ,,,Outputs,21.00,23.9,47.9,28.2,0.0,0.0
10006842,University of Liverpool,820,D,28,Modern Languages and Linguistics, ,,,Impact,21.00,20.0,40.0,26.7,13.3,0.0
10006842,University of Liverpool,820,D,28,Modern Languages and Linguistics, ,,,Environment,21.00,40.0,50.0,10.0,0.0,0.0
10006842,University of Liverpool,820,D,28,Modern Languages and Linguistics, ,,,Overall,21.00,26,46,25,3,0
10006842,University of Liverpool,820,D,29,English Language and Literature, ,,,Outputs,28.30,33.0,43.7,19.4,3.9,0.0
10006842,University of Liverpool,820,D,29,English Language and Literature, ,,,Impact,28.30,30.0,70.0,0.0,0.0,0.0
10006842,University of Liverpool,820,D,29,English Language and Literature, ,,,Environment,28.30,60.0,40.0,0.0,0.0,0.0
10006842,University of Liverpool,820,D,29,English Language and Literature, ,,,Overall,28.30,36,49,12,3,0
10006842,University of Liverpool,820,D,30,History, ,,,Outputs,23.00,31.0,38.0,29.8,1.2,0.0
10006842,University of Liverpool,820,D,30,History, ,,,Impact,23.00,46.7,40.0,13.3,0.0,0.0
10006842,University of Liverpool,820,D,30,History, ,,,Environment,23.00,30.0,50.0,20.0,0.0,0.0
10006842,University of Liverpool,820,D,30,History, ,,,Overall,23.00,34,40,25,1,0
10006842,University of Liverpool,820,D,31,Classics, ,,,Outputs,8.50,21.2,57.6,18.2,3.0,0.0
10006842,University of Liverpool,820,D,31,Classics, ,,,Impact,8.50,0.0,40.0,40.0,20.0,0.0
10006842,University of Liverpool,820,D,31,Classics, ,,,Environment,8.50,20.0,40.0,40.0,0.0,0.0
10006842,University of Liverpool,820,D,31,Classics, ,,,Overall,8.50,17,51,26,6,0
10006842,University of Liverpool,820,D,32,Philosophy, ,,,Outputs,8.00,26.7,36.6,36.7,0.0,0.0
10006842,University of Liverpool,820,D,32,Philosophy, ,,,Impact,8.00,0.0,60.0,40.0,0.0,0.0
10006842,University of Liverpool,820,D,32,Philosophy, ,,,Environment,8.00,0.0,60.0,40.0,0.0,0.0
10006842,University of Liverpool,820,D,32,Philosophy, ,,,Overall,8.00,17,45,38,0,0
10006842,University of Liverpool,820,D,35,"Music, Drama, Dance and Performing Arts", ,,,Outputs,9.00,25.7,34.3,34.3,5.7,0.0
10006842,University of Liverpool,820,D,35,"Music, Drama, Dance and Performing Arts", ,,,Impact,9.00,40.0,50.0,10.0,0.0,0.0
10006842,University of Liverpool,820,D,35,"Music, Drama, Dance and Performing Arts", ,,,Environment,9.00,50.0,50.0,0.0,0.0,0.0
10006842,University of Liverpool,820,D,35,"Music, Drama, Dance and Performing Arts", ,,,Overall,9.00,32,40,24,4,0
10006842,University of Liverpool,820,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Outputs,7.50,15.4,34.6,26.9,23.1,0.0
10006842,University of Liverpool,820,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Impact,7.50,40.0,50.0,10.0,0.0,0.0
10006842,University of Liverpool,820,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Environment,7.50,0.0,80.0,20.0,0.0,0.0
10006842,University of Liverpool,820,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Overall,7.50,18,45,22,15,0
10003956,Liverpool Hope University,830,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,10.80,2.4,30.9,57.2,9.5,0.0
10003956,Liverpool Hope University,830,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Impact,10.80,0.0,0.0,100.0,0.0,0.0
10003956,Liverpool Hope University,830,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Environment,10.80,0.0,0.0,50.0,50.0,0.0
10003956,Liverpool Hope University,830,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Overall,10.80,2,20,64,14,0
10003956,Liverpool Hope University,830,B,11,Computer Science and Informatics, ,,,Outputs,7.00,0.0,46.2,53.8,0.0,0.0
10003956,Liverpool Hope University,830,B,11,Computer Science and Informatics, ,,,Impact,7.00,0.0,0.0,50.0,50.0,0.0
10003956,Liverpool Hope University,830,B,11,Computer Science and Informatics, ,,,Environment,7.00,0.0,0.0,35.0,65.0,0.0
10003956,Liverpool Hope University,830,B,11,Computer Science and Informatics, ,,,Overall,7.00,0,30,50,20,0
10003956,Liverpool Hope University,830,C,17,"Geography, Environmental Studies and Archaeology", ,,,Outputs,4.20,0.0,10.0,65.0,20.0,5.0
10003956,Liverpool Hope University,830,C,17,"Geography, Environmental Studies and Archaeology", ,,,Impact,4.20,0.0,0.0,0.0,80.0,20.0
10003956,Liverpool Hope University,830,C,17,"Geography, Environmental Studies and Archaeology", ,,,Environment,4.20,0.0,0.0,0.0,37.5,62.5
10003956,Liverpool Hope University,830,C,17,"Geography, Environmental Studies and Archaeology", ,,,Overall,4.20,0,7,42,34,17
10003956,Liverpool Hope University,830,C,21,Politics and International Studies, ,,,Outputs,7.00,0.0,36.8,31.6,31.6,0.0
10003956,Liverpool Hope University,830,C,21,Politics and International Studies, ,,,Impact,7.00,0.0,0.0,70.0,30.0,0.0
10003956,Liverpool Hope University,830,C,21,Politics and International Studies, ,,,Environment,7.00,0.0,0.0,0.0,62.5,37.5
10003956,Liverpool Hope University,830,C,21,Politics and International Studies, ,,,Overall,7.00,0,24,34,36,6
10003956,Liverpool Hope University,830,C,22,Social Work and Social Policy, ,,,Outputs,6.20,5.3,68.4,21.0,5.3,0.0
10003956,Liverpool Hope University,830,C,22,Social Work and Social Policy, ,,,Impact,6.20,0.0,0.0,10.0,90.0,0.0
10003956,Liverpool Hope University,830,C,22,Social Work and Social Policy, ,,,Environment,6.20,0.0,0.0,0.0,87.5,12.5
10003956,Liverpool Hope University,830,C,22,Social Work and Social Policy, ,,,Overall,6.20,3,45,16,34,2
10003956,Liverpool Hope University,830,C,25,Education, ,,,Outputs,12.20,11.4,48.6,28.6,11.4,0.0
10003956,Liverpool Hope University,830,C,25,Education, ,,,Impact,12.20,40.0,0.0,30.0,30.0,0.0
10003956,Liverpool Hope University,830,C,25,Education, ,,,Environment,12.20,0.0,37.5,62.5,0.0,0.0
10003956,Liverpool Hope University,830,C,25,Education, ,,,Overall,12.20,15,38,34,13,0
10003956,Liverpool Hope University,830,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Outputs,8.60,6.7,40.0,40.0,10.0,3.3
10003956,Liverpool Hope University,830,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Impact,8.60,0.0,0.0,30.0,70.0,0.0
10003956,Liverpool Hope University,830,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Environment,8.60,0.0,0.0,0.0,100.0,0.0
10003956,Liverpool Hope University,830,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Overall,8.60,4,26,32,36,2
10003956,Liverpool Hope University,830,D,29,English Language and Literature, ,,,Outputs,14.20,32.3,35.4,32.3,0.0,0.0
10003956,Liverpool Hope University,830,D,29,English Language and Literature, ,,,Impact,14.20,0.0,0.0,40.0,60.0,0.0
10003956,Liverpool Hope University,830,D,29,English Language and Literature, ,,,Environment,14.20,0.0,30.0,50.0,20.0,0.0
10003956,Liverpool Hope University,830,D,29,English Language and Literature, ,,,Overall,14.20,21,28,36,15,0
10003956,Liverpool Hope University,830,D,30,History, ,,,Outputs,10.60,6.5,38.7,35.4,19.4,0.0
10003956,Liverpool Hope University,830,D,30,History, ,,,Impact,10.60,0.0,50.0,50.0,0.0,0.0
10003956,Liverpool Hope University,830,D,30,History, ,,,Environment,10.60,0.0,10.0,80.0,10.0,0.0
10003956,Liverpool Hope University,830,D,30,History, ,,,Overall,10.60,4,37,45,14,0
10003956,Liverpool Hope University,830,D,33,Theology and Religious Studies, ,,,Outputs,14.90,14.5,34.8,30.4,17.4,2.9
10003956,Liverpool Hope University,830,D,33,Theology and Religious Studies, ,,,Impact,14.90,0.0,70.0,30.0,0.0,0.0
10003956,Liverpool Hope University,830,D,33,Theology and Religious Studies, ,,,Environment,14.90,0.0,0.0,80.0,20.0,0.0
10003956,Liverpool Hope University,830,D,33,Theology and Religious Studies, ,,,Overall,14.90,9,37,38,14,2
10003956,Liverpool Hope University,830,D,35,"Music, Drama, Dance and Performing Arts",A,Music,,Outputs,7.75,3.8,34.7,61.5,0.0,0.0
10003956,Liverpool Hope University,830,D,35,"Music, Drama, Dance and Performing Arts",A,Music,,Impact,7.75,10.0,90.0,0.0,0.0,0.0
10003956,Liverpool Hope University,830,D,35,"Music, Drama, Dance and Performing Arts",A,Music,,Environment,7.75,0.0,10.0,80.0,10.0,0.0
10003956,Liverpool Hope University,830,D,35,"Music, Drama, Dance and Performing Arts",A,Music,,Overall,7.75,4,43,52,1,0
10003956,Liverpool Hope University,830,D,35,"Music, Drama, Dance and Performing Arts",B,Drama,,Outputs,9.00,0.0,14.8,48.2,37.0,0.0
10003956,Liverpool Hope University,830,D,35,"Music, Drama, Dance and Performing Arts",B,Drama,,Impact,9.00,0.0,10.0,70.0,20.0,0.0
10003956,Liverpool Hope University,830,D,35,"Music, Drama, Dance and Performing Arts",B,Drama,,Environment,9.00,0.0,0.0,70.0,30.0,0.0
10003956,Liverpool Hope University,830,D,35,"Music, Drama, Dance and Performing Arts",B,Drama,,Overall,9.00,0,12,55,33,0
10003957,Liverpool John Moores University,840,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Outputs,34.50,13.0,47.0,37.4,1.7,0.9
10003957,Liverpool John Moores University,840,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Impact,34.50,10.0,60.0,30.0,0.0,0.0
10003957,Liverpool John Moores University,840,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Environment,34.50,0.0,100.0,0.0,0.0,0.0
10003957,Liverpool John Moores University,840,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy", ,,,Overall,34.50,10,58,30,1,1
10003957,Liverpool John Moores University,840,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,9.70,16.1,32.3,45.1,6.5,0.0
10003957,Liverpool John Moores University,840,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Impact,9.70,0.0,60.0,40.0,0.0,0.0
10003957,Liverpool John Moores University,840,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Environment,9.70,0.0,75.0,25.0,0.0,0.0
10003957,Liverpool John Moores University,840,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Overall,9.70,10,45,41,4,0
10003957,Liverpool John Moores University,840,B,9,Physics, ,,,Outputs,22.71,22.4,63.5,12.9,1.2,0.0
10003957,Liverpool John Moores University,840,B,9,Physics, ,,,Impact,22.71,40.0,46.7,13.3,0.0,0.0
10003957,Liverpool John Moores University,840,B,9,Physics, ,,,Environment,22.71,0.0,50.0,50.0,0.0,0.0
10003957,Liverpool John Moores University,840,B,9,Physics, ,,,Overall,22.71,23,58,18,1,0
10003957,Liverpool John Moores University,840,B,11,Computer Science and Informatics, ,,,Outputs,9.70,0.0,42.9,51.4,2.8,2.9
10003957,Liverpool John Moores University,840,B,11,Computer Science and Informatics, ,,,Impact,9.70,0.0,80.0,10.0,10.0,0.0
10003957,Liverpool John Moores University,840,B,11,Computer Science and Informatics, ,,,Environment,9.70,0.0,25.0,75.0,0.0,0.0
10003957,Liverpool John Moores University,840,B,11,Computer Science and Informatics, ,,,Overall,9.70,0,48,46,4,2
10003957,Liverpool John Moores University,840,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering", ,,,Outputs,13.00,2.6,57.9,36.9,2.6,0.0
10003957,Liverpool John Moores University,840,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering", ,,,Impact,13.00,0.0,30.0,70.0,0.0,0.0
10003957,Liverpool John Moores University,840,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering", ,,,Environment,13.00,0.0,0.0,100.0,0.0,0.0
10003957,Liverpool John Moores University,840,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering", ,,,Overall,13.00,2,43,53,2,0
10003957,Liverpool John Moores University,840,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials", ,,,Outputs,7.00,0.0,100.0,0.0,0.0,0.0
10003957,Liverpool John Moores University,840,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials", ,,,Impact,7.00,0.0,30.0,70.0,0.0,0.0
10003957,Liverpool John Moores University,840,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials", ,,,Environment,7.00,0.0,0.0,85.0,15.0,0.0
10003957,Liverpool John Moores University,840,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials", ,,,Overall,7.00,0,71,27,2,0
10003957,Liverpool John Moores University,840,B,15,General Engineering, ,,,Outputs,11.00,0.0,79.5,17.9,0.0,2.6
10003957,Liverpool John Moores University,840,B,15,General Engineering, ,,,Impact,11.00,0.0,30.0,30.0,40.0,0.0
10003957,Liverpool John Moores University,840,B,15,General Engineering, ,,,Environment,11.00,0.0,0.0,90.0,10.0,0.0
10003957,Liverpool John Moores University,840,B,15,General Engineering, ,,,Overall,11.00,0,58,31,9,2
10003957,Liverpool John Moores University,840,C,16,"Architecture, Built Environment and Planning", ,,,Outputs,17.20,5.0,35.0,45.0,15.0,0.0
10003957,Liverpool John Moores University,840,C,16,"Architecture, Built Environment and Planning", ,,,Impact,17.20,0.0,73.3,26.7,0.0,0.0
10003957,Liverpool John Moores University,840,C,16,"Architecture, Built Environment and Planning", ,,,Environment,17.20,25.0,50.0,25.0,0.0,0.0
10003957,Liverpool John Moores University,840,C,16,"Architecture, Built Environment and Planning", ,,,Overall,17.20,7,45,38,10,0
10003957,Liverpool John Moores University,840,C,20,Law, ,,,Outputs,7.00,0.0,27.3,68.2,4.5,0.0
10003957,Liverpool John Moores University,840,C,20,Law, ,,,Impact,7.00,0.0,100.0,0.0,0.0,0.0
10003957,Liverpool John Moores University,840,C,20,Law, ,,,Environment,7.00,0.0,87.5,12.5,0.0,0.0
10003957,Liverpool John Moores University,840,C,20,Law, ,,,Overall,7.00,0,51,46,3,0
10003957,Liverpool John Moores University,840,C,22,Social Work and Social Policy, ,,,Outputs,8.00,8.0,56.0,36.0,0.0,0.0
10003957,Liverpool John Moores University,840,C,22,Social Work and Social Policy, ,,,Impact,8.00,20.0,80.0,0.0,0.0,0.0
10003957,Liverpool John Moores University,840,C,22,Social Work and Social Policy, ,,,Environment,8.00,0.0,12.5,75.0,12.5,0.0
10003957,Liverpool John Moores University,840,C,22,Social Work and Social Policy, ,,,Overall,8.00,9,54,35,2,0
10003957,Liverpool John Moores University,840,C,24,Anthropology and Development Studies, ,,,Outputs,13.20,16.1,32.3,41.9,9.7,0.0
10003957,Liverpool John Moores University,840,C,24,Anthropology and Development Studies, ,,,Impact,13.20,40.0,20.0,0.0,0.0,40.0
10003957,Liverpool John Moores University,840,C,24,Anthropology and Development Studies, ,,,Environment,13.20,0.0,62.5,37.5,0.0,0.0
10003957,Liverpool John Moores University,840,C,24,Anthropology and Development Studies, ,,,Overall,13.20,18,35,33,6,8
10003957,Liverpool John Moores University,840,C,25,Education, ,,,Outputs,12.80,16.0,54.0,26.0,0.0,4.0
10003957,Liverpool John Moores University,840,C,25,Education, ,,,Impact,12.80,0.0,40.0,60.0,0.0,0.0
10003957,Liverpool John Moores University,840,C,25,Education, ,,,Environment,12.80,0.0,50.0,50.0,0.0,0.0
10003957,Liverpool John Moores University,840,C,25,Education, ,,,Overall,12.80,10,51,36,0,3
10003957,Liverpool John Moores University,840,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Outputs,34.75,43.5,52.5,3.2,0.8,0.0
10003957,Liverpool John Moores University,840,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Impact,34.75,90.0,10.0,0.0,0.0,0.0
10003957,Liverpool John Moores University,840,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Environment,34.75,100.0,0.0,0.0,0.0,0.0
10003957,Liverpool John Moores University,840,C,26,"Sport and Exercise Sciences, Leisure and Tourism", ,,,Overall,34.75,61,36,2,1,0
10003957,Liverpool John Moores University,840,D,29,English Language and Literature, ,,,Outputs,13.40,18.4,47.4,31.6,2.6,0.0
10003957,Liverpool John Moores University,840,D,29,English Language and Literature, ,,,Impact,13.40,50.0,30.0,20.0,0.0,0.0
10003957,Liverpool John Moores University,840,D,29,English Language and Literature, ,,,Environment,13.40,0.0,60.0,40.0,0.0,0.0
10003957,Liverpool John Moores University,840,D,29,English Language and Literature, ,,,Overall,13.40,22,46,30,2,0
10003957,Liverpool John Moores University,840,D,30,History, ,,,Outputs,7.00,8.7,52.2,30.4,8.7,0.0
10003957,Liverpool John Moores University,840,D,30,History, ,,,Impact,7.00,0.0,60.0,40.0,0.0,0.0
10003957,Liverpool John Moores University,840,D,30,History, ,,,Environment,7.00,0.0,30.0,50.0,20.0,0.0
10003957,Liverpool John Moores University,840,D,30,History, ,,,Overall,7.00,6,50,35,9,0
10003957,Liverpool John Moores University,840,D,34,"Art and Design: History, Practice and Theory", ,,,Outputs,8.60,19.4,38.9,38.9,2.8,0.0
10003957,Liverpool John Moores University,840,D,34,"Art and Design: History, Practice and Theory", ,,,Impact,8.60,0.0,70.0,30.0,0.0,0.0
10003957,Liverpool John Moores University,840,D,34,"Art and Design: History, Practice and Theory", ,,,Environment,8.60,0.0,80.0,20.0,0.0,0.0
10003957,Liverpool John Moores University,840,D,34,"Art and Design: History, Practice and Theory", ,,,Overall,8.60,13,51,34,2,0
10003957,Liverpool John Moores University,840,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Outputs,13.00,12.5,41.7,39.5,6.3,0.0
10003957,Liverpool John Moores University,840,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Impact,13.00,20.0,70.0,10.0,0.0,0.0
10003957,Liverpool John Moores University,840,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Environment,13.00,0.0,30.0,50.0,20.0,0.0
10003957,Liverpool John Moores University,840,D,36,"Communication, Cultural and Media Studies, Library and Information Management", ,,,Overall,13.00,12,46,35,7,0
10003958,Liverpool School of Tropical Medicine,855,A,1,Clinical Medicine, ,,(joint submission with University of Liverpool),Outputs,31.00,16.4,54.8,27.1,1.0,0.7
10003958,Liverpool School of Tropical Medicine,855,A,1,Clinical Medicine, ,,(joint submission with University of Liverpool),Impact,31.00,57.8,37.8,4.4,0.0,0.0
10003958,Liverpool School of Tropical Medicine,855,A,1,Clinical Medicine, ,,(joint submission with University of Liverpool),Environment,31.00,50.0,50.0,0.0,0.0,0.0
10003958,Liverpool School of Tropical Medicine,855,A,1,Clinical Medicine, ,,(joint submission with University of Liverpool),Overall,31.00,30,50,19,1,0
10003958,Liverpool School of Tropical Medicine,855,A,2,"Public Health, Health Services and Primary Care", ,,(joint submission with University of Warwick),Outputs,4.20,32.1,42.7,22.9,2.3,0.0
10003958,Liverpool School of Tropical Medicine,855,A,2,"Public Health, Health Services and Primary Care", ,,(joint submission with University of Warwick),Impact,4.20,80.0,20.0,0.0,0.0,0.0
10003958,Liverpool School of Tropical Medicine,855,A,2,"Public Health, Health Services and Primary Care", ,,(joint submission with University of Warwick),Environment,4.20,12.5,62.5,25.0,0.0,0.0
10003958,Liverpool School of Tropical Medicine,855,A,2,"Public Health, Health Services and Primary Care", ,,(joint submission with University of Warwick),Overall,4.20,39,41,19,1,0
10007162,"University of the Arts, London",860,D,34,"Art and Design: History, Practice and Theory", ,,,Outputs,109.70,26.5,49.5,21.3,2.5,0.2
10007162,"University of the Arts, London",860,D,34,"Art and Design: History, Practice and Theory", ,,,Impact,109.70,46.7,53.3,0.0,0.0,0.0
10007162,"University of the Arts, London",860,D,34,"Art and Design: History, Practice and Theory", ,,,Environment,109.70,30.0,60.0,10.0,0.0,0.0
10007162,"University of the Arts, London",860,D,34,"Art and Design: History, Practice and Theory", ,,,Overall,109.70,31,52,15,2,0
10007812,University of London Institute in Paris,910,D,28,Modern Languages and Linguistics, ,,,Outputs,3.00,-,-,-,-,-
10007812,University of London Institute in Paris,910,D,28,Modern Languages and Linguistics, ,,,Impact,3.00,-,-,-,-,-
10007812,University of London Institute in Paris,910,D,28,Modern Languages and Linguistics, ,,,Environment,3.00,-,-,-,-,-
10007812,University of London Institute in Paris,910,D,28,Modern Languages and Linguistics, ,,,Overall,3.00,0,22,25,38,15
10007784,University College London,1080,A,1,Clinical Medicine, ,,,Outputs,449.74,16.7,54.0,26.8,1.6,0.9
10007784,University College London,1080,A,1,Clinical Medicine, ,,,Impact,449.74,84.3,12.2,3.5,0.0,0.0
10007784,University College London,1080,A,1,Clinical Medicine, ,,,Environment,449.74,100.0,0.0,0.0,0.0,0.0
10007784,University College London,1080,A,1,Clinical Medicine, ,,,Overall,449.74,43,37,18,1,1
10007784,University College London,1080,A,2,"Public Health, Health Services and Primary Care", ,,,Outputs,159.75,23.4,48.3,24.7,2.7,0.9
10007784,University College London,1080,A,2,"Public Health, Health Services and Primary Care", ,,,Impact,159.75,78.8,16.5,4.7,0.0,0.0
10007784,University College London,1080,A,2,"Public Health, Health Services and Primary Care", ,,,Environment,159.75,100.0,0.0,0.0,0.0,0.0
10007784,University College London,1080,A,2,"Public Health, Health Services and Primary Care", ,,,Overall,159.75,46,35,17,1,1
10007784,University College London,1080,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",A,Dentistry,,Outputs,34.23,16.9,60.3,21.3,1.5,0.0
10007784,University College London,1080,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",A,Dentistry,,Impact,34.23,60.0,40.0,0.0,0.0,0.0
10007784,University College London,1080,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",A,Dentistry,,Environment,34.23,37.5,62.5,0.0,0.0,0.0
10007784,University College London,1080,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",A,Dentistry,,Overall,34.23,29,56,14,1,0
10007784,University College London,1080,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",B,Pharmacy,,Outputs,46.80,29.1,50.8,19.5,0.6,0.0
10007784,University College London,1080,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",B,Pharmacy,,Impact,46.80,66.7,33.3,0.0,0.0,0.0
10007784,University College London,1080,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",B,Pharmacy,,Environment,46.80,100.0,0.0,0.0,0.0,0.0
10007784,University College London,1080,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",B,Pharmacy,,Overall,46.80,47,40,13,0,0
10007784,University College London,1080,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Outputs,286.60,33.3,41.1,21.3,3.3,1.0
10007784,University College London,1080,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Impact,286.60,73.3,24.0,2.7,0.0,0.0
10007784,University College London,1080,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Environment,286.60,100.0,0.0,0.0,0.0,0.0
10007784,University College London,1080,A,4,"Psychology, Psychiatry and Neuroscience", ,,,Overall,286.60,51,32,14,2,1
10007784,University College London,1080,A,5,Biological Sciences, ,,(joint submission with Birkbeck College),Outputs,172.90,36.8,40.9,19.8,1.5,1.0
10007784,University College London,1080,A,5,Biological Sciences, ,,(joint submission with Birkbeck College),Impact,172.90,44.0,38.0,14.0,0.0,4.0
10007784,University College London,1080,A,5,Biological Sciences, ,,(joint submission with Birkbeck College),Environment,172.90,87.5,12.5,0.0,0.0,0.0
10007784,University College London,1080,A,5,Biological Sciences, ,,(joint submission with Birkbeck College),Overall,172.90,46,36,16,1,1
10007784,University College London,1080,B,7,Earth Systems and Environmental Sciences, ,,(joint submission with Birkbeck College),Outputs,34.15,22.8,67.3,8.0,1.9,0.0
10007784,University College London,1080,B,7,Earth Systems and Environmental Sciences, ,,(joint submission with Birkbeck College),Impact,34.15,60.0,32.0,8.0,0.0,0.0
10007784,University College London,1080,B,7,Earth Systems and Environmental Sciences, ,,(joint submission with Birkbeck College),Environment,34.15,50.0,50.0,0.0,0.0,0.0
10007784,University College London,1080,B,7,Earth Systems and Environmental Sciences, ,,(joint submission with Birkbeck College),Overall,34.15,34,58,7,1,0
10007784,University College London,1080,B,8,Chemistry, ,,,Outputs,62.00,22.2,72.2,5.6,0.0,0.0
10007784,University College London,1080,B,8,Chemistry, ,,,Impact,62.00,65.7,22.9,5.7,5.7,0.0
10007784,University College London,1080,B,8,Chemistry, ,,,Environment,62.00,60.0,40.0,0.0,0.0,0.0
10007784,University College London,1080,B,8,Chemistry, ,,,Overall,62.00,37,57,5,1,0
10007784,University College London,1080,B,9,Physics, ,,,Outputs,110.53,18.6,68.6,11.9,0.9,0.0
10007784,University College London,1080,B,9,Physics, ,,,Impact,110.53,30.0,60.0,10.0,0.0,0.0
10007784,University College London,1080,B,9,Physics, ,,,Environment,110.53,35.0,65.0,0.0,0.0,0.0
10007784,University College London,1080,B,9,Physics, ,,,Overall,110.53,23,67,9,1,0
10007784,University College London,1080,B,10,Mathematical Sciences, ,,,Outputs,62.95,25.8,57.1,16.3,0.4,0.4
10007784,University College London,1080,B,10,Mathematical Sciences, ,,,Impact,62.95,11.4,54.3,34.3,0.0,0.0
10007784,University College London,1080,B,10,Mathematical Sciences, ,,,Environment,62.95,50.0,50.0,0.0,0.0,0.0
